scheme,domainLength,digitsInDomain,specialInDomain,dotsInDomain,numberDomainSegments,lengthSegmentsRatioDomain,pathLength,digitsInPath,specialInPath,numberQuersSegments,lengthQuerySegRatio,schemeInQuery,longestCharRatio,longestDigitRatio,phishWord,ip,phish
1,17,0,2,2,3,0.3333333333333333,43,6,8,0,0.0,0,0.1492537313432835,0.0597014925373134,0,0,1
2,19,2,5,1,4,0.25,38,0,5,0,0.0,0,0.1692307692307692,0.0153846153846153,1,0,1
1,20,0,3,3,4,0.25,4,0,1,3,0.3333333333333333,1,0.0952380952380952,0.0476190476190476,2,0,1
1,19,0,2,2,3,0.3333333333333333,21,0,3,0,0.0,0,0.2340425531914893,0.0,1,0,1
1,14,0,2,2,3,0.3333333333333333,12,8,4,0,0.0,0,0.2121212121212121,0.1212121212121212,0,0,1
1,18,0,2,2,3,0.3333333333333333,40,16,7,0,0.0,0,0.1692307692307692,0.123076923076923,0,0,1
1,25,0,2,2,3,0.3333333333333333,23,12,6,0,0.0,0,0.3090909090909091,0.0909090909090909,0,0,1
1,18,0,2,2,3,0.3333333333333333,16,0,3,0,0.0,0,0.1951219512195122,0.0,1,0,1
2,19,0,2,2,3,0.3333333333333333,8,0,1,0,0.0,0,0.3714285714285714,0.0,0,0,1
1,14,0,2,2,3,0.3333333333333333,12,6,2,0,0.0,0,0.1818181818181818,0.1818181818181818,0,0,1
2,27,0,1,1,2,0.5,55,23,7,0,0.0,0,0.2555555555555555,0.2111111111111111,2,0,1
1,22,0,2,2,3,0.3333333333333333,49,8,9,0,0.0,0,0.1666666666666666,0.0512820512820512,2,0,1
1,16,2,3,3,4,0.25,12,0,2,0,0.0,0,0.1428571428571428,0.0571428571428571,0,0,1
2,14,0,1,1,2,0.5,13,6,3,0,0.0,0,0.2857142857142857,0.1714285714285714,0,0,1
1,19,0,2,2,3,0.3333333333333333,40,2,4,0,0.0,0,0.2727272727272727,0.0303030303030303,1,0,1
2,24,0,3,2,4,0.25,75,12,10,0,0.0,0,0.102803738317757,0.0747663551401869,0,0,1
2,30,0,2,2,3,0.3333333333333333,39,5,6,0,0.0,0,0.2077922077922078,0.0649350649350649,0,0,1
1,29,0,4,2,5,0.2,59,4,13,0,0.0,0,0.0947368421052631,0.0421052631578947,0,0,1
2,17,0,1,1,2,0.5,16,4,2,0,0.0,0,0.3170731707317073,0.0975609756097561,1,0,1
1,30,1,3,3,4,0.25,39,0,6,0,0.0,0,0.2368421052631578,0.0131578947368421,0,0,1
1,17,0,2,2,3,0.3333333333333333,6,0,1,1,1.0,1,0.1692307692307692,0.0615384615384615,1,0,1
2,19,0,2,2,3,0.3333333333333333,44,0,5,0,0.0,0,0.1690140845070422,0.0,1,0,1
1,13,0,1,1,2,0.5,28,4,5,0,0.0,0,0.1875,0.0416666666666666,1,0,1
1,27,0,3,3,4,0.25,8,0,2,1,1.0,1,0.1030927835051546,0.0309278350515463,1,0,1
2,21,0,2,2,3,0.3333333333333333,21,0,4,0,0.0,0,0.26,0.0,1,0,1
1,21,0,2,2,3,0.3333333333333333,53,0,7,0,0.0,0,0.1604938271604938,0.0,0,0,1
2,11,0,2,2,3,0.3333333333333333,40,5,9,0,0.0,0,0.0847457627118644,0.0508474576271186,2,0,1
1,12,0,1,1,2,0.5,17,5,3,0,0.0,0,0.2222222222222222,0.1388888888888889,1,0,1
2,10,2,1,1,2,0.5,26,0,6,0,0.0,0,0.1363636363636363,0.0454545454545454,1,0,1
2,29,0,1,1,2,0.5,32,7,4,0,0.0,0,0.3623188405797101,0.1014492753623188,1,0,1
1,14,4,1,1,2,0.5,24,0,4,0,0.0,0,0.1777777777777777,0.0888888888888888,2,0,1
2,34,0,3,2,4,0.25,29,0,3,1,1.0,1,0.2409638554216867,0.072289156626506,2,0,1
1,18,0,1,1,2,0.5,1,0,1,0,0.0,0,0.5384615384615384,0.0,0,0,1
1,13,0,2,2,3,0.3333333333333333,26,0,6,1,1.0,1,0.1298701298701298,0.0389610389610389,1,0,1
2,19,0,3,2,4,0.25,14,3,3,0,0.0,0,0.1219512195121951,0.073170731707317,1,0,1
1,13,0,1,1,2,0.5,37,0,6,0,0.0,0,0.2105263157894736,0.0,0,0,1
1,16,0,2,2,3,0.3333333333333333,60,8,12,0,0.0,0,0.108433734939759,0.0481927710843373,0,0,1
2,7,0,1,1,2,0.5,40,1,7,0,0.0,0,0.1272727272727272,0.0181818181818181,0,0,1
1,20,0,2,2,3,0.3333333333333333,89,25,23,0,0.0,0,0.1034482758620689,0.0172413793103448,0,0,1
1,20,0,3,2,4,0.25,46,0,10,0,0.0,0,0.1095890410958904,0.0,0,0,1
2,11,0,1,1,2,0.5,54,0,8,0,0.0,0,0.136986301369863,0.0,1,0,1
2,14,0,1,1,2,0.5,18,0,3,0,0.0,0,0.25,0.0,0,0,1
1,20,0,3,3,4,0.25,23,9,3,1,1.0,1,0.1081081081081081,0.1216216216216216,3,0,1
2,20,0,2,2,3,0.3333333333333333,26,0,4,0,0.0,0,0.2407407407407407,0.0,1,0,1
1,14,0,2,2,3,0.3333333333333333,23,8,3,0,0.0,0,0.2045454545454545,0.1818181818181818,1,0,1
2,21,0,1,1,2,0.5,56,0,7,0,0.0,0,0.2,0.0,2,0,1
2,12,0,2,2,3,0.3333333333333333,27,0,5,0,0.0,0,0.1702127659574468,0.0,1,0,1
2,19,0,2,2,3,0.3333333333333333,27,0,4,1,1.0,1,0.189873417721519,0.0253164556962025,1,0,1
1,21,0,2,2,3,0.3333333333333333,46,8,8,0,0.0,0,0.1756756756756756,0.1081081081081081,1,0,1
2,16,0,1,1,2,0.5,35,0,6,0,0.0,0,0.2033898305084746,0.0,1,0,1
2,17,0,2,2,3,0.3333333333333333,23,5,3,0,0.0,0,0.1875,0.0833333333333333,1,0,1
2,25,0,1,1,2,0.5,59,0,8,0,0.0,0,0.2391304347826087,0.0,1,0,1
2,13,2,1,1,2,0.5,84,11,18,0,0.0,0,0.0761904761904762,0.0380952380952381,2,0,1
2,24,0,2,2,3,0.3333333333333333,16,0,3,1,1.0,1,0.1612903225806451,0.0161290322580645,0,0,1
1,23,0,2,2,3,0.3333333333333333,63,6,9,0,0.0,0,0.1612903225806451,0.043010752688172,1,0,1
2,20,0,2,2,3,0.3333333333333333,73,0,12,0,0.0,0,0.1188118811881188,0.0,0,0,1
2,20,0,2,2,3,0.3333333333333333,40,4,6,0,0.0,0,0.1764705882352941,0.0588235294117647,0,0,1
1,9,0,1,1,2,0.5,9,0,2,0,0.0,0,0.24,0.0,1,0,1
1,17,0,1,1,2,0.5,5,0,1,0,0.0,0,0.4482758620689655,0.0,2,0,1
2,11,0,2,2,3,0.3333333333333333,39,11,8,0,0.0,0,0.1034482758620689,0.0689655172413793,2,0,1
1,13,0,2,1,3,0.3333333333333333,24,1,5,0,0.0,0,0.1818181818181818,0.0227272727272727,1,0,1
1,10,0,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.0754716981132075,0.0188679245283018,1,0,1
1,26,3,2,2,3,0.3333333333333333,53,6,11,0,0.0,0,0.1744186046511628,0.0465116279069767,0,0,1
1,30,0,1,1,2,0.5,32,0,3,0,0.0,0,0.3768115942028985,0.0,2,0,1
1,16,0,2,2,3,0.3333333333333333,35,0,6,1,1.0,1,0.1756756756756756,0.0,0,0,1
1,19,0,2,2,3,0.3333333333333333,19,5,3,0,0.0,0,0.2666666666666666,0.1111111111111111,1,0,1
1,29,0,2,2,3,0.3333333333333333,36,8,6,0,0.0,0,0.2916666666666667,0.0555555555555555,1,0,1
1,28,0,2,2,3,0.3333333333333333,30,6,6,0,0.0,0,0.3076923076923077,0.0615384615384615,0,0,1
2,32,0,3,3,4,0.25,58,10,10,0,0.0,0,0.2142857142857142,0.0510204081632653,1,0,1
2,11,0,2,2,3,0.3333333333333333,74,0,9,0,0.0,0,0.1290322580645161,0.0,3,0,1
1,18,0,3,2,4,0.25,14,0,3,1,1.0,1,0.0566037735849056,0.0188679245283018,0,0,1
2,13,0,1,1,2,0.5,225,4,35,0,0.0,0,0.048780487804878,0.016260162601626,7,0,1
1,21,0,2,2,3,0.3333333333333333,27,0,6,0,0.0,0,0.2545454545454545,0.0,0,0,1
2,11,0,1,1,2,0.5,211,87,71,0,0.0,0,0.0347826086956521,0.017391304347826,0,0,1
1,24,0,2,2,3,0.3333333333333333,33,7,7,0,0.0,0,0.171875,0.0625,3,0,1
1,13,0,2,2,3,0.3333333333333333,1,0,1,2,0.5,1,0.2424242424242424,0.0606060606060606,2,0,1
1,13,0,1,1,2,0.5,62,9,11,0,0.0,0,0.1097560975609756,0.048780487804878,2,0,1
2,10,0,1,1,2,0.5,81,6,12,0,0.0,0,0.1111111111111111,0.0606060606060606,1,0,1
1,22,0,3,2,4,0.25,1,0,1,0,0.0,0,0.2666666666666666,0.0,1,0,1
1,10,0,1,1,2,0.5,17,0,3,1,1.0,1,0.1159420289855072,0.0,0,0,1
1,32,0,4,2,5,0.2,37,6,8,0,0.0,0,0.1184210526315789,0.0526315789473684,0,0,1
2,22,0,2,2,3,0.3333333333333333,13,3,3,1,1.0,1,0.1857142857142857,0.0285714285714285,0,0,1
1,21,0,3,2,4,0.25,173,57,28,0,0.0,0,0.0497512437810945,0.0199004975124378,4,0,1
1,19,0,3,2,4,0.25,28,20,4,0,0.0,0,0.1111111111111111,0.2222222222222222,1,0,1
2,36,0,2,2,3,0.3333333333333333,13,0,3,2,0.5,1,0.1548387096774193,0.0064516129032258,4,0,1
1,11,0,1,1,2,0.5,1,0,1,0,0.0,0,0.4210526315789473,0.0,1,0,1
2,20,0,2,2,3,0.3333333333333333,46,0,8,0,0.0,0,0.1621621621621621,0.0,2,0,1
1,22,0,2,2,3,0.3333333333333333,51,1,7,0,0.0,0,0.175,0.0125,1,0,1
1,23,0,2,2,3,0.3333333333333333,9,0,2,0,0.0,0,0.282051282051282,0.0,0,0,1
2,17,0,1,1,2,0.5,16,0,4,0,0.0,0,0.3170731707317073,0.0,0,0,1
1,7,0,1,1,2,0.5,44,6,9,0,0.0,0,0.1379310344827586,0.0517241379310344,1,0,1
1,16,0,2,2,3,0.3333333333333333,15,5,3,0,0.0,0,0.2105263157894736,0.131578947368421,0,0,1
1,26,0,2,2,3,0.3333333333333333,20,0,3,1,1.0,1,0.2,0.0526315789473684,2,0,1
2,15,0,2,2,3,0.3333333333333333,45,0,7,0,0.0,0,0.1764705882352941,0.0,3,0,1
2,5,0,1,1,2,0.5,27,0,4,0,0.0,0,0.2,0.0,0,0,1
1,37,0,1,1,2,0.5,9,5,2,0,0.0,0,0.6226415094339622,0.0943396226415094,1,0,1
1,22,0,2,2,3,0.3333333333333333,19,0,4,0,0.0,0,0.3333333333333333,0.0,0,0,1
2,11,0,1,1,2,0.5,36,0,5,0,0.0,0,0.1454545454545454,0.0,1,0,1
1,13,0,1,1,2,0.5,26,0,5,0,0.0,0,0.1956521739130435,0.0,2,0,1
1,9,0,1,1,2,0.5,7,0,2,1,1.0,1,0.1428571428571428,0.0857142857142857,0,0,1
1,19,0,3,2,4,0.25,12,5,3,0,0.0,0,0.1578947368421052,0.131578947368421,1,0,1
2,27,0,2,2,3,0.3333333333333333,8,0,1,1,1.0,1,0.106951871657754,0.0106951871657754,0,0,1
1,16,0,3,3,4,0.25,18,0,3,1,1.0,1,0.1489361702127659,0.0425531914893617,0,0,1
2,16,0,1,1,2,0.5,37,0,5,0,0.0,0,0.1967213114754098,0.0,0,0,1
2,18,0,3,3,4,0.25,106,5,15,0,0.0,0,0.0757575757575757,0.0227272727272727,0,0,1
2,18,0,3,3,4,0.25,97,0,16,0,0.0,0,0.0975609756097561,0.0,3,0,1
2,24,0,3,3,4,0.25,54,0,7,0,0.0,0,0.1627906976744186,0.0,1,0,1
2,14,0,2,2,3,0.3333333333333333,92,0,13,0,0.0,0,0.1140350877192982,0.0,1,0,1
1,18,0,2,2,3,0.3333333333333333,82,10,13,0,0.0,0,0.1588785046728972,0.0373831775700934,3,0,1
2,18,0,3,3,4,0.25,18,0,3,2,0.5,1,0.0619469026548672,0.0176991150442477,2,0,1
1,19,0,3,2,4,0.25,14,0,2,1,1.0,1,0.0918367346938775,0.0816326530612244,3,0,1
2,21,0,2,2,3,0.3333333333333333,27,8,6,0,0.0,0,0.2321428571428571,0.0714285714285714,2,0,1
1,35,0,3,2,4,0.25,20,7,4,0,0.0,0,0.2741935483870967,0.064516129032258,1,0,1
1,12,0,1,1,2,0.5,9,1,2,0,0.0,0,0.2857142857142857,0.0357142857142857,1,0,1
1,11,0,1,1,2,0.5,18,10,2,0,0.0,0,0.2222222222222222,0.2777777777777778,1,0,1
1,20,0,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.1538461538461538,0.0384615384615384,0,0,1
2,15,0,2,1,3,0.3333333333333333,1,0,1,1,1.0,1,0.2,0.1,0,0,1
2,12,0,1,1,2,0.5,145,55,49,0,0.0,0,0.0484848484848484,0.0121212121212121,1,0,1
2,14,0,2,2,3,0.3333333333333333,19,0,4,0,0.0,0,0.1951219512195122,0.0,0,0,1
2,11,0,1,1,2,0.5,32,1,6,0,0.0,0,0.1372549019607843,0.0196078431372549,0,0,1
2,16,0,2,2,3,0.3333333333333333,80,4,12,0,0.0,0,0.125,0.0384615384615384,2,0,1
2,9,0,1,1,2,0.5,9,0,2,1,1.0,1,0.3043478260869565,0.0869565217391304,0,0,1
1,18,0,2,2,3,0.3333333333333333,88,18,17,0,0.0,0,0.079646017699115,0.0442477876106194,6,0,1
1,16,0,2,2,3,0.3333333333333333,11,0,2,1,1.0,1,0.1168831168831168,0.0259740259740259,2,0,1
2,10,0,1,1,2,0.5,197,74,31,0,0.0,0,0.0651162790697674,0.0790697674418604,1,0,1
1,15,0,2,2,3,0.3333333333333333,27,15,5,0,0.0,0,0.1428571428571428,0.1224489795918367,0,0,1
1,15,0,1,1,2,0.5,30,0,6,0,0.0,0,0.2115384615384615,0.0,1,0,1
2,27,0,2,2,3,0.3333333333333333,25,0,4,0,0.0,0,0.3166666666666666,0.0,0,0,1
1,21,0,1,1,2,0.5,26,0,5,0,0.0,0,0.3333333333333333,0.0,1,0,1
1,21,0,2,2,3,0.3333333333333333,121,8,17,0,0.0,0,0.0805369127516778,0.0536912751677852,5,0,1
1,16,0,2,1,3,0.3333333333333333,40,0,7,0,0.0,0,0.1428571428571428,0.0,0,0,1
2,17,0,2,1,3,0.3333333333333333,36,0,7,0,0.0,0,0.1147540983606557,0.0,0,0,1
1,17,0,2,2,3,0.3333333333333333,209,75,73,0,0.0,0,0.0429184549356223,0.0171673819742489,1,0,1
2,16,0,3,2,4,0.25,134,30,17,0,0.0,0,0.0759493670886076,0.0316455696202531,3,0,1
2,9,0,1,1,2,0.5,19,4,3,0,0.0,0,0.2222222222222222,0.1111111111111111,1,0,1
1,12,2,2,2,3,0.3333333333333333,11,0,3,1,1.0,1,0.14,0.02,0,0,1
1,21,0,2,2,3,0.3333333333333333,10,4,2,0,0.0,0,0.2631578947368421,0.1052631578947368,0,0,1
2,39,6,5,5,6,0.1666666666666666,33,5,6,0,0.0,0,0.125,0.05,2,0,1
1,26,0,3,3,4,0.25,32,4,6,0,0.0,0,0.2307692307692307,0.0307692307692307,1,0,1
1,16,0,2,2,3,0.3333333333333333,30,2,5,0,0.0,0,0.1698113207547169,0.0377358490566037,0,0,1
1,24,2,4,1,4,0.25,61,14,12,0,0.0,0,0.1195652173913043,0.0434782608695652,0,0,1
1,22,0,3,2,4,0.25,12,0,2,1,1.0,1,0.1129032258064516,0.0967741935483871,0,0,1
1,13,0,2,2,3,0.3333333333333333,21,1,3,0,0.0,0,0.2195121951219512,0.024390243902439,0,0,1
1,11,0,2,2,3,0.3333333333333333,32,0,7,0,0.0,0,0.2,0.0,0,0,1
2,16,0,2,2,3,0.3333333333333333,28,0,3,1,1.0,1,0.1944444444444444,0.1111111111111111,1,0,1
1,15,0,2,1,3,0.3333333333333333,33,0,8,2,0.5,1,0.2054794520547945,0.0,6,0,1
1,14,1,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.0972222222222222,0.0416666666666666,0,0,1
2,14,0,1,1,2,0.5,43,6,8,0,0.0,0,0.1538461538461538,0.0923076923076923,0,0,1
1,15,0,2,1,3,0.3333333333333333,30,0,4,0,0.0,0,0.173076923076923,0.0,1,0,1
2,13,0,2,2,3,0.3333333333333333,42,0,6,0,0.0,0,0.1269841269841269,0.0,0,0,1
2,16,0,3,3,4,0.25,43,2,8,0,0.0,0,0.1194029850746268,0.0149253731343283,1,0,1
1,16,0,2,2,3,0.3333333333333333,19,1,5,0,0.0,0,0.2142857142857142,0.0238095238095238,2,0,1
2,13,2,2,2,3,0.3333333333333333,25,4,3,0,0.0,0,0.1739130434782608,0.0869565217391304,0,0,1
1,20,0,2,2,3,0.3333333333333333,26,0,5,0,0.0,0,0.2264150943396226,0.0,1,0,1
2,15,0,1,1,2,0.5,5,4,1,0,0.0,0,0.3928571428571428,0.1428571428571428,1,0,1
2,19,0,2,2,3,0.3333333333333333,38,0,4,0,0.0,0,0.2461538461538461,0.0,1,0,1
2,20,0,2,2,3,0.3333333333333333,19,1,5,0,0.0,0,0.2553191489361702,0.0212765957446808,1,0,1
2,16,0,1,1,2,0.5,33,0,6,0,0.0,0,0.2280701754385964,0.0,0,0,1
2,19,0,2,2,3,0.3333333333333333,17,0,3,0,0.0,0,0.2727272727272727,0.0,0,0,1
2,18,0,1,1,2,0.5,33,0,6,0,0.0,0,0.2372881355932203,0.0,1,0,1
1,20,0,2,2,3,0.3333333333333333,26,0,4,1,1.0,1,0.1444444444444444,0.0777777777777777,1,0,1
1,13,0,2,2,3,0.3333333333333333,21,10,3,0,0.0,0,0.1219512195121951,0.2439024390243902,0,0,1
2,26,0,4,4,5,0.2,36,0,4,0,0.0,0,0.1428571428571428,0.0,1,0,1
2,14,0,2,2,3,0.3333333333333333,33,11,7,0,0.0,0,0.109090909090909,0.0909090909090909,1,0,1
2,16,0,3,3,4,0.25,13,5,3,0,0.0,0,0.1621621621621621,0.1351351351351351,1,0,1
1,6,1,1,1,2,0.5,69,0,12,1,1.0,1,0.1166666666666666,0.0166666666666666,0,0,1
1,19,0,3,3,4,0.25,25,0,5,1,1.0,1,0.0769230769230769,0.0439560439560439,1,0,1
1,14,0,1,1,2,0.5,44,0,8,0,0.0,0,0.1538461538461538,0.0,0,0,1
2,16,0,2,1,3,0.3333333333333333,101,0,13,0,0.0,0,0.112,0.0,5,0,1
1,16,0,2,2,3,0.3333333333333333,12,2,3,0,0.0,0,0.2285714285714285,0.0571428571428571,0,0,1
1,22,0,3,3,4,0.25,23,0,3,0,0.0,0,0.173076923076923,0.0,0,0,1
1,13,0,1,1,2,0.5,23,0,4,0,0.0,0,0.2093023255813953,0.0,1,0,1
2,32,0,2,2,3,0.3333333333333333,13,0,2,0,0.0,0,0.4716981132075472,0.0,1,0,1
1,12,0,1,1,2,0.5,84,0,14,0,0.0,0,0.0970873786407767,0.0,0,0,1
1,18,0,1,1,2,0.5,14,1,6,5,0.2,1,0.1272727272727272,0.0181818181818181,0,0,1
1,17,0,2,2,3,0.3333333333333333,17,0,3,0,0.0,0,0.2195121951219512,0.0,1,0,1
1,14,0,1,1,2,0.5,11,3,2,0,0.0,0,0.3125,0.09375,0,0,1
2,25,0,2,1,3,0.3333333333333333,31,0,5,0,0.0,0,0.1875,0.0,1,0,1
2,16,0,2,2,3,0.3333333333333333,43,12,6,0,0.0,0,0.1343283582089552,0.1791044776119403,1,0,1
1,20,0,2,2,3,0.3333333333333333,167,48,51,0,0.0,0,0.0618556701030927,0.0103092783505154,1,0,1
1,25,0,1,1,2,0.5,43,0,8,0,0.0,0,0.28,0.0,2,0,1
2,17,0,3,3,4,0.25,1,0,1,3,0.3333333333333333,1,0.1204819277108433,0.0602409638554216,0,0,1
1,19,0,1,1,2,0.5,8,5,2,0,0.0,0,0.4411764705882353,0.088235294117647,0,0,1
1,19,0,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.3235294117647059,0.0,1,0,1
1,13,0,2,2,3,0.3333333333333333,20,2,3,0,0.0,0,0.275,0.05,1,0,1
2,8,1,1,1,2,0.5,200,76,72,0,0.0,0,0.0231481481481481,0.0092592592592592,1,0,1
1,13,0,1,1,2,0.5,4,0,1,1,1.0,1,0.2631578947368421,0.0,0,0,1
2,17,0,3,3,4,0.25,36,8,8,0,0.0,0,0.0983606557377049,0.0655737704918032,1,0,1
2,18,0,3,3,4,0.25,62,10,11,0,0.0,0,0.0795454545454545,0.0681818181818181,0,0,1
2,17,0,1,1,2,0.5,34,0,5,0,0.0,0,0.2203389830508474,0.0,0,0,1
2,27,0,2,2,3,0.3333333333333333,29,1,5,1,1.0,1,0.2375,0.025,0,0,1
1,19,0,3,3,4,0.25,145,48,39,0,0.0,0,0.0409356725146198,0.023391812865497,2,0,1
1,34,0,3,1,4,0.25,1,0,1,10,0.1,1,0.1515151515151515,0.0202020202020202,1,0,1
1,13,0,2,1,3,0.3333333333333333,23,7,3,0,0.0,0,0.1627906976744186,0.1627906976744186,2,0,1
2,23,0,2,2,3,0.3333333333333333,60,0,10,0,0.0,0,0.1648351648351648,0.0,1,0,1
2,24,0,2,2,3,0.3333333333333333,94,28,14,0,0.0,0,0.1269841269841269,0.0555555555555555,1,0,1
2,21,0,1,1,2,0.5,77,8,14,0,0.0,0,0.160377358490566,0.0660377358490566,0,0,1
1,20,0,1,1,2,0.5,22,3,3,0,0.0,0,0.3265306122448979,0.0408163265306122,0,0,1
1,15,4,2,2,3,0.3333333333333333,25,6,3,0,0.0,0,0.2553191489361702,0.1276595744680851,0,0,1
2,13,0,2,2,3,0.3333333333333333,16,8,3,0,0.0,0,0.1351351351351351,0.2162162162162162,0,0,1
1,35,0,3,2,4,0.25,20,0,3,0,0.0,0,0.3387096774193548,0.0,1,0,1
1,7,0,1,1,2,0.5,9,0,2,1,1.0,1,0.2,0.0571428571428571,2,0,1
2,20,0,3,2,4,0.25,44,0,8,0,0.0,0,0.1111111111111111,0.0,0,0,1
2,12,0,2,2,3,0.3333333333333333,41,4,9,0,0.0,0,0.1147540983606557,0.0655737704918032,0,0,1
2,21,0,2,1,3,0.3333333333333333,17,7,2,0,0.0,0,0.1956521739130435,0.1521739130434782,0,0,1
1,13,0,1,1,2,0.5,40,0,9,0,0.0,0,0.15,0.0,0,0,1
1,25,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.3636363636363636,0.0,2,0,1
1,17,9,2,2,3,0.3333333333333333,12,0,2,1,1.0,1,0.0853658536585365,0.073170731707317,0,0,1
1,21,0,3,3,4,0.25,28,0,6,4,0.25,1,0.0572687224669603,0.0088105726872246,5,0,1
2,18,0,1,1,2,0.5,20,0,3,0,0.0,0,0.3260869565217391,0.0,2,0,1
1,17,0,1,1,2,0.5,1,0,1,0,0.0,0,0.52,0.0,0,0,1
2,12,0,2,2,3,0.3333333333333333,50,5,9,0,0.0,0,0.1,0.0714285714285714,2,0,1
1,12,0,2,1,3,0.3333333333333333,40,0,6,0,0.0,0,0.135593220338983,0.0,3,0,1
2,21,0,4,3,5,0.2,47,0,7,0,0.0,0,0.1184210526315789,0.0,0,0,1
1,12,0,1,1,2,0.5,20,1,4,1,1.0,1,0.1475409836065573,0.081967213114754,2,0,1
2,33,0,2,2,3,0.3333333333333333,9,6,3,0,0.0,0,0.4,0.08,2,0,1
2,17,0,2,2,3,0.3333333333333333,61,3,11,0,0.0,0,0.1162790697674418,0.0232558139534883,2,0,1
2,13,0,1,1,2,0.5,11,0,3,0,0.0,0,0.3125,0.0,1,0,1
2,15,1,1,1,2,0.5,25,1,5,0,0.0,0,0.2083333333333333,0.0208333333333333,2,0,1
1,14,0,2,2,3,0.3333333333333333,15,5,3,0,0.0,0,0.1666666666666666,0.1388888888888889,0,0,1
2,15,0,3,2,4,0.25,16,5,3,0,0.0,0,0.1538461538461538,0.1282051282051282,0,0,1
1,17,0,2,2,3,0.3333333333333333,51,0,6,0,0.0,0,0.1466666666666666,0.0,1,0,1
1,29,0,3,3,4,0.25,17,0,2,1,1.0,1,0.2289156626506024,0.0,0,0,1
1,20,0,2,2,3,0.3333333333333333,49,7,8,0,0.0,0,0.1184210526315789,0.0921052631578947,0,0,1
1,26,0,3,2,4,0.25,52,12,11,0,0.0,0,0.1647058823529411,0.0352941176470588,1,0,1
2,12,0,2,2,3,0.3333333333333333,16,0,4,0,0.0,0,0.1388888888888889,0.0,0,0,1
2,15,0,2,2,3,0.3333333333333333,9,4,3,0,0.0,0,0.21875,0.125,0,0,1
2,20,0,2,2,3,0.3333333333333333,38,0,6,0,0.0,0,0.1666666666666666,0.0,0,0,1
1,15,0,1,1,2,0.5,17,4,3,0,0.0,0,0.3076923076923077,0.1025641025641025,1,0,1
1,17,0,2,2,3,0.3333333333333333,49,6,8,0,0.0,0,0.136986301369863,0.0547945205479452,0,0,1
1,21,0,3,2,4,0.25,47,6,8,0,0.0,0,0.1466666666666666,0.0533333333333333,1,0,1
2,11,0,1,1,2,0.5,26,0,3,0,0.0,0,0.2888888888888888,0.0,0,0,1
1,18,0,2,1,3,0.3333333333333333,18,0,3,1,1.0,1,0.1475409836065573,0.0655737704918032,1,0,1
2,14,0,1,1,2,0.5,8,0,1,1,1.0,1,0.282051282051282,0.0769230769230769,0,0,1
2,20,0,2,2,3,0.3333333333333333,21,6,5,0,0.0,0,0.2448979591836734,0.0612244897959183,1,0,1
1,21,2,2,2,3,0.3333333333333333,19,7,4,0,0.0,0,0.1914893617021276,0.1276595744680851,0,0,1
1,24,0,3,3,4,0.25,28,0,4,0,0.0,0,0.1694915254237288,0.0,1,0,1
1,13,0,1,1,2,0.5,1,0,1,0,0.0,0,0.3333333333333333,0.0,1,0,1
1,21,0,5,4,6,0.1666666666666666,102,37,17,0,0.0,0,0.1,0.1076923076923077,0,0,1
2,6,0,1,1,2,0.5,25,6,6,0,0.0,0,0.1794871794871795,0.1025641025641025,0,0,1
2,19,0,3,2,4,0.25,27,16,3,5,0.2,1,0.0609418282548476,0.0443213296398892,3,0,1
2,15,0,2,2,3,0.3333333333333333,8,0,2,1,1.0,1,0.0795454545454545,0.0795454545454545,1,0,1
2,12,1,1,1,2,0.5,21,1,4,0,0.0,0,0.2195121951219512,0.024390243902439,1,0,1
2,7,0,1,1,2,0.5,137,10,30,0,0.0,0,0.0328947368421052,0.0526315789473684,0,0,1
2,13,0,1,1,2,0.5,16,0,2,1,1.0,1,0.1698113207547169,0.0943396226415094,1,0,1
1,12,0,2,2,3,0.3333333333333333,30,11,4,0,0.0,0,0.1632653061224489,0.1632653061224489,0,0,1
1,8,1,1,1,2,0.5,26,6,5,0,0.0,0,0.1463414634146341,0.1463414634146341,0,0,1
1,21,0,3,2,4,0.25,1,0,1,1,1.0,1,0.1395348837209302,0.0232558139534883,0,0,1
1,16,0,1,1,2,0.5,21,0,3,1,1.0,1,0.1818181818181818,0.0909090909090909,2,0,1
1,20,0,3,3,4,0.25,28,1,4,0,0.0,0,0.1818181818181818,0.0181818181818181,2,0,1
1,13,0,2,2,3,0.3333333333333333,37,0,6,0,0.0,0,0.1403508771929824,0.0,1,0,1
2,15,1,2,2,3,0.3333333333333333,49,8,10,0,0.0,0,0.125,0.0555555555555555,1,0,1
1,20,0,2,2,3,0.3333333333333333,24,0,4,0,0.0,0,0.2352941176470588,0.0,0,0,1
1,20,0,3,1,4,0.25,35,0,5,0,0.0,0,0.1451612903225806,0.0,0,0,1
2,12,0,2,2,3,0.3333333333333333,26,8,5,0,0.0,0,0.1304347826086956,0.0869565217391304,1,0,1
1,22,0,3,2,4,0.25,14,9,5,0,0.0,0,0.2093023255813953,0.0930232558139534,1,0,1
